Team1,14.66,846.73,1489.02,-7.88,2.75,-4.51,
Team1,14.66,846.73,1489.01,-8.39,4.08,-5.02,
Team1,14.65,846.73,1488.95,-7.69,0.43,-3.61,
Team1,14.65,846.74,1488.90,-8.04,-1.69,-1.57,
Team1,14.65,846.74,1488.91,-13.89,-0.82,1.53,
Team1,14.65,846.74,1488.93,-11.77,-1.49,0.35,
Team1,14.65,846.74,1488.91,-7.69,1.88,-1.73,
Team1,14.65,846.74,1488.89,-9.57,2.67,-0.67,
Team1,14.65,846.74,1488.89,-11.30,1.06,-0.90,
Team1,14.65,846.73,1488.95,-10.63,-0.24,-0.90,
Team1,14.65,846.73,1488.97,-9.81,1.06,-2.86,
Team1,14.65,846.73,1488.96,-10.08,-0.90,-2.86,
Team1,14.65,846.74,1488.90,-9.65,-1.77,-1.84,
Team1,14.65,846.75,1488.82,-9.22,-2.28,-2.43,
Team1,14.64,846.76,1488.75,-9.18,-3.18,-2.20,
Team1,14.64,846.76,1488.74,-2.90,-2.16,2.98,
Team1,14.64,846.78,1488.50,-7.57,-5.77,-4.90,
Team1,14.64,846.77,1488.58,-9.89,-1.02,-4.20,
Team1,14.64,846.77,1488.65,-8.43,-0.55,-3.49,
Team1,14.64,846.76,1488.73,-6.94,-0.63,-2.75,
Team1,14.64,846.76,1488.71,-6.63,-0.47,-2.47,
Team1,14.64,846.76,1488.75,-6.86,-1.06,-1.96,
Team1,14.64,846.76,1488.67,-10.16,-0.55,-2.71,
Team1,14.64,846.77,1488.56,-13.22,0.08,-2.16,
Team1,14.64,846.78,1488.54,-12.75,0.78,-4.43,
Team1,14.64,846.79,1488.44,-11.92,1.69,-7.65,
Team1,14.64,846.79,1488.43,-10.98,1.77,-2.31,
Team1,14.64,846.79,1488.36,-8.94,-1.84,-3.30,
Team1,14.63,846.80,1488.32,-9.69,-1.33,-3.84,
Team1,14.63,846.80,1488.35,-11.02,-2.12,-5.22,
Team1,14.63,846.80,1488.35,-9.34,-1.22,-2.20,
Team1,14.63,846.81,1488.24,-9.06,-1.80,-2.71,
Team1,14.63,846.82,1488.16,-8.43,-0.98,-4.47,
Team1,14.63,846.87,1487.66,-7.92,-2.43,-2.98,
Team1,14.63,846.92,1487.19,-7.37,-0.90,-4.12,
Team1,14.63,847.01,1486.33,-7.34,-0.71,-2.39,
Team1,14.63,846.97,1486.63,-12.28,-0.71,-3.80,
Team1,14.63,846.89,1487.42,-9.26,-0.71,-3.26,
Team1,14.63,846.87,1487.66,-9.14,-0.31,-3.18,
Team1,14.63,846.85,1487.81,-7.14,0.59,-4.31,
Team1,14.63,846.84,1487.94,-14.51,-1.33,-4.04,
Team1,14.63,846.84,1487.91,-8.63,-4.79,-2.94,
Team1,14.63,846.85,1487.79,-7.73,-2.86,-2.75,
Team1,14.63,846.85,1487.87,-9.53,-2.35,-2.67,
Team1,14.63,846.84,1487.95,-8.87,-2.16,-3.26,
Team1,14.63,846.83,1488.05,-8.94,-0.82,-3.22,
Team1,14.63,846.83,1488.04,-7.10,-0.27,-2.47,
Team1,14.63,846.83,1488.07,-9.45,1.49,-3.18,
Team1,14.63,846.82,1488.11,-9.30,-1.18,-1.88,
Team1,14.63,846.82,1488.15,-9.22,-1.41,-2.59,
Team1,14.63,846.82,1488.13,-9.92,-1.45,-2.71,
Team1,14.63,846.82,1488.13,-9.53,-0.86,-2.71,
Team1,14.63,846.82,1488.10,-9.34,-1.96,-1.73,
Team1,14.63,846.82,1488.13,-9.49,-1.80,-2.47,
Team1,14.63,846.82,1488.14,-9.49,-1.73,-1.77,
Team1,14.63,846.82,1488.16,-9.61,-1.80,-1.96,
Team1,14.63,846.81,1488.18,-9.53,-1.29,-1.88,
Team1,14.63,846.82,1488.17,-9.61,-1.33,-2.16,
Team1,14.63,846.82,1488.15,-9.61,-1.02,-2.16,
Team1,14.63,846.82,1488.08,-9.73,-1.14,-2.47,
Team1,14.63,846.82,1488.10,-10.00,-1.10,-1.96,
Team1,14.63,846.82,1488.09,-9.45,-1.18,-2.43,
Team1,14.63,846.83,1488.06,-8.79,-0.90,-2.47,
Team1,14.63,846.83,1488.01,-10.12,-0.39,-2.08,
Team1,14.63,846.82,1488.09,-8.90,-0.08,-2.86,
Team1,14.63,846.82,1488.10,-9.77,-0.27,-2.67,
Team1,14.63,846.83,1488.06,-9.96,-0.39,-2.51,
Team1,14.64,846.82,1488.15,-9.57,-0.39,-2.39,
Team1,14.64,846.83,1488.05,-9.49,-0.55,-2.82,
Team1,14.64,846.83,1488.07,-9.57,-0.27,-2.59,
Team1,14.64,846.83,1487.99,-9.96,-0.51,-3.14,
Team1,14.64,846.83,1488.02,-9.14,-0.63,-2.98,
Team1,14.64,846.83,1488.01,-9.77,-0.55,-3.02,
Team1,14.64,846.83,1488.01,-9.49,-0.59,-3.10,
Team1,14.64,846.83,1488.00,-9.10,-0.59,-2.75,
Team1,14.64,846.83,1488.06,-9.53,-0.75,-2.67,
Team1,14.64,846.83,1488.04,-10.04,-0.51,-2.94,
Team1,14.64,846.83,1488.05,-9.81,-0.71,-3.02,
Team1,14.64,846.82,1488.10,-9.10,-0.51,-2.90,
Team1,14.64,846.82,1488.14,-8.87,-0.90,-3.06,
Team1,14.64,846.82,1488.12,-9.61,-0.90,-2.86,
Team1,14.64,846.82,1488.08,-9.26,-0.71,-2.35,
Team1,14.64,846.82,1488.11,-9.41,-0.94,-2.00,
Team1,14.64,846.82,1488.08,-9.61,-0.63,-2.12,
Team1,14.64,846.82,1488.12,-9.34,-0.27,-2.00,
Team1,14.64,846.82,1488.08,-9.85,-0.94,-1.49,
Team1,14.64,846.82,1488.09,-9.45,-0.12,-1.69,
Team1,14.64,846.82,1488.09,-10.04,-0.04,-2.24,
Team1,14.64,846.82,1488.12,-9.69,-0.08,-2.28,
Team1,14.64,846.82,1488.12,-9.49,-0.20,-1.80,
Team1,14.64,846.82,1488.12,-9.45,-0.20,-1.22,
Team1,14.64,846.82,1488.13,-10.32,-0.35,-2.24,
Team1,14.64,846.81,1488.19,-8.79,-0.78,-1.65,
Team1,14.64,846.82,1488.14,-9.45,-0.78,-2.75,
Team1,14.64,846.82,1488.14,-9.53,-0.75,-2.98,
Team1,14.64,846.82,1488.09,-9.38,-0.63,-2.82,
Team1,14.64,846.82,1488.12,-9.45,-1.29,-3.26,
Team1,14.64,846.82,1488.12,-9.30,-1.10,-3.49,
Team1,14.64,846.82,1488.17,-8.59,0.24,-3.57,
Team1,14.64,846.81,1488.20,-4.63,-1.26,-0.47,
Team1,14.64,846.81,1488.21,-9.26,-0.63,-3.41,
Team1,14.65,846.81,1488.24,-9.57,-2.00,-2.08,
Team1,14.65,846.81,1488.17,-8.87,-1.73,-3.41,
Team1,14.65,846.82,1488.11,-8.79,-1.57,-1.80,
Team1,14.65,846.82,1488.14,-9.57,-1.49,-1.73,
Team1,14.65,846.82,1488.08,-9.61,-0.47,-1.53,
Team1,14.65,846.83,1488.05,-9.61,0.63,-1.73,
