Team1,9.65,847.09,1485.55,-1.33,-3.22,9.34,
Team1,9.64,847.09,1485.51,-2.28,-3.06,8.39,
Team1,9.64,847.10,1485.48,-2.16,-3.14,9.61,
Team1,9.63,847.10,1485.42,-2.08,-2.43,9.49,
Team1,9.63,847.10,1485.39,-3.06,-4.71,9.30,
Team1,9.62,847.10,1485.40,-2.04,-5.81,8.55,
Team1,9.61,847.10,1485.40,-2.75,-6.24,5.84,
Team1,9.60,847.10,1485.39,-3.30,-6.75,6.43,
Team1,9.58,847.10,1485.44,-4.63,-6.63,4.98,
Team1,9.57,847.10,1485.43,-5.45,-7.26,3.69,
Team1,9.56,847.10,1485.44,-4.59,-6.86,2.12,
Team1,9.54,847.10,1485.45,-4.24,-9.81,3.30,
Team1,9.53,847.09,1485.55,-2.71,-9.06,2.31,
Team1,9.51,847.09,1485.51,-4.63,-7.65,3.18,
Team1,9.49,847.10,1485.43,-4.67,-8.32,4.59,
Team1,9.48,847.10,1485.45,-3.18,-9.41,4.20,
Team1,9.47,847.09,1485.49,-3.33,-7.22,5.49,
Team1,9.46,847.09,1485.50,-2.86,-6.86,5.61,
Team1,9.44,847.09,1485.51,-3.26,-7.02,7.49,
Team1,9.43,847.10,1485.46,-2.59,-6.39,6.24,
Team1,9.42,847.10,1485.42,-2.86,-7.96,7.06,
Team1,9.40,847.10,1485.44,-3.02,-5.81,7.77,
Team1,9.39,847.09,1485.50,-1.18,-5.26,8.36,
Team1,9.38,847.09,1485.56,-1.06,-5.10,8.20,
Team1,9.37,847.08,1485.62,-1.92,-5.77,9.02,
Team1,9.36,847.08,1485.63,-5.33,-5.81,8.71,
Team1,9.35,847.09,1485.55,-4.35,-4.43,5.77,
Team1,9.34,847.09,1485.55,-6.00,-4.55,7.49,
Team1,9.33,847.09,1485.53,-4.08,-2.71,10.55,
Team1,9.33,847.09,1485.50,-4.94,-1.65,9.92,
Team1,9.32,847.10,1485.47,-2.82,-1.29,11.45,
Team1,9.31,847.09,1485.56,1.14,0.98,3.65,
Team1,9.30,847.08,1485.61,6.20,0.27,6.08,
Team1,9.29,847.08,1485.62,8.24,1.77,2.75,
Team1,9.28,847.08,1485.66,8.71,4.67,1.84,
Team1,9.27,847.07,1485.68,8.55,4.35,2.79,
Team1,9.27,847.07,1485.71,9.10,2.79,0.71,
Team1,9.26,847.08,1485.64,8.94,1.53,1.57,
Team1,9.26,847.08,1485.60,12.20,2.24,0.71,
Team1,9.25,847.08,1485.65,3.61,3.69,2.00,
Team1,9.25,847.08,1485.65,10.04,3.69,0.98,
Team1,9.24,847.07,1485.71,9.65,3.14,0.67,
Team1,9.24,847.07,1485.73,9.26,2.98,0.20,
Team1,9.23,847.07,1485.76,9.45,4.43,0.31,
Team1,9.23,847.06,1485.79,9.30,0.86,-0.12,
Team1,9.22,847.06,1485.85,9.69,0.55,0.16,
Team1,9.21,847.06,1485.85,10.43,-0.12,2.82,
Team1,9.20,847.06,1485.81,7.57,1.61,0.55,
Team1,9.19,847.06,1485.82,9.14,1.45,1.41,
Team1,9.19,847.06,1485.81,9.89,1.61,2.28,
Team1,9.18,847.07,1485.75,9.57,1.45,1.57,
Team1,9.18,847.06,1485.78,9.69,2.59,2.20,
Team1,9.18,847.07,1485.75,9.26,1.77,1.26,
Team1,9.17,847.07,1485.72,9.69,1.45,2.82,
Team1,9.16,847.07,1485.75,9.53,0.90,3.22,
Team1,9.15,847.06,1485.78,9.57,0.78,3.45,
Team1,9.14,847.06,1485.77,9.53,0.94,3.92,
Team1,9.13,847.06,1485.77,10.67,-1.29,3.65,
Team1,9.13,847.07,1485.74,10.40,-0.16,3.84,
Team1,9.13,847.07,1485.75,8.47,-1.29,3.10,
Team1,9.13,847.07,1485.73,8.28,-1.61,4.39,
Team1,9.12,847.06,1485.78,6.35,-1.53,4.51,
Team1,9.11,847.07,1485.73,10.43,-2.00,6.71,
Team1,9.11,847.07,1485.76,7.37,1.33,5.41,
Team1,9.11,847.07,1485.72,8.51,3.14,4.20,
Team1,9.10,847.07,1485.71,7.85,2.63,3.26,
Team1,9.10,847.07,1485.70,7.73,3.18,1.96,
Team1,9.10,847.08,1485.63,10.90,2.43,4.79,
Team1,9.09,847.08,1485.62,14.83,16.55,23.34,
Team1,9.09,847.09,1485.57,3.41,2.75,2.90,
Team1,9.08,847.09,1485.57,1.02,0.43,6.32,
Team1,9.07,847.08,1485.57,6.90,0.63,7.18,
Team1,9.07,847.09,1485.52,8.47,0.75,6.08,
Team1,9.06,847.09,1485.54,9.10,1.49,6.32,
Team1,9.05,847.09,1485.53,7.22,1.10,6.32,
Team1,9.04,847.09,1485.56,6.63,1.22,4.47,
Team1,9.03,847.09,1485.52,6.98,3.57,9.57,
Team1,9.03,847.08,1485.61,7.41,3.61,6.32,
Team1,9.02,847.08,1485.62,9.06,2.71,6.47,
Team1,9.01,847.08,1485.61,9.30,0.90,5.02,
Team1,9.01,847.08,1485.65,5.77,0.86,4.39,
Team1,9.00,847.08,1485.65,4.67,4.12,7.22,
Team1,9.00,847.08,1485.59,3.84,5.06,7.18,
Team1,9.00,847.09,1485.56,7.65,1.26,6.51,
Team1,9.00,847.09,1485.56,6.59,2.20,8.87,
Team1,9.00,847.09,1485.54,4.51,0.94,8.59,
Team1,9.00,847.09,1485.48,-3.14,1.45,6.79,
Team1,9.00,847.10,1485.41,-0.47,0.35,8.94,
Team1,9.00,847.11,1485.37,-4.28,2.35,9.30,
Team1,9.00,847.11,1485.35,-4.16,1.02,7.92,
Team1,8.99,847.11,1485.37,-4.43,1.02,7.65,
Team1,8.98,847.11,1485.35,-7.53,1.77,7.49,
Team1,8.97,847.10,1485.38,-6.75,1.33,8.36,
Team1,8.97,847.11,1485.35,-8.83,0.90,4.28,
Team1,8.97,847.11,1485.36,-9.89,1.41,3.18,
Team1,8.96,847.11,1485.35,-8.90,0.71,3.37,
Team1,8.96,847.11,1485.32,-8.71,0.71,3.53,
Team1,8.95,847.11,1485.29,-10.00,0.51,3.33,
Team1,8.95,847.11,1485.31,-9.96,0.59,3.69,
Team1,8.95,847.11,1485.36,-15.61,2.98,4.39,
Team1,8.94,847.10,1485.39,-8.55,2.39,4.90,
Team1,8.94,847.11,1485.34,-6.51,2.12,6.90,
Team1,8.94,847.11,1485.33,-1.45,2.82,10.08,
Team1,8.93,847.11,1485.38,3.37,0.47,8.98,
Team1,8.93,847.09,1485.49,3.14,0.27,8.28,
Team1,8.93,847.10,1485.45,5.49,1.73,7.22,
Team1,8.93,847.10,1485.41,8.28,-0.35,3.73,
Team1,8.92,847.11,1485.36,10.98,-0.59,3.06,
Team1,8.92,847.11,1485.34,11.22,-0.78,2.28,
Team1,8.92,847.11,1485.30,10.28,-0.94,2.51,
Team1,8.92,847.11,1485.31,9.96,-0.67,3.33,
Team1,8.92,847.12,1485.24,9.34,-1.06,3.14,
Team1,8.91,847.12,1485.26,9.77,-0.43,3.22,
Team1,8.91,847.12,1485.23,9.45,-1.37,2.63,
Team1,8.91,847.12,1485.22,9.53,-1.14,2.63,
Team1,8.90,847.12,1485.20,9.53,-1.10,2.67,
Team1,8.90,847.13,1485.11,9.61,-0.47,2.28,
Team1,8.90,847.14,1485.07,9.96,-0.78,2.00,
Team1,8.90,847.14,1485.02,9.85,-1.73,1.57,
Team1,8.89,847.15,1484.97,10.00,-1.22,1.88,
Team1,8.89,847.14,1485.00,8.94,-0.47,1.92,
Team1,8.89,847.15,1484.96,9.77,-0.16,1.77,
Team1,8.88,847.14,1485.06,9.85,-0.27,2.24,
Team1,8.88,847.13,1485.13,9.89,-1.10,2.55,
Team1,8.88,847.13,1485.10,8.87,-1.02,2.79,
Team1,8.87,847.14,1485.08,9.89,-0.47,2.71,
Team1,8.86,847.15,1484.98,9.45,-0.43,3.06,
Team1,8.86,847.14,1485.01,9.45,-0.35,3.06,
Team1,8.85,847.15,1484.99,9.41,0.00,2.86,
Team1,8.85,847.14,1485.00,9.34,-0.31,3.10,
Team1,8.85,847.15,1484.98,9.81,0.00,2.71,
Team1,8.84,847.15,1484.95,9.53,-0.27,2.59,
Team1,8.84,847.15,1484.91,9.85,-0.39,2.71,
Team1,8.84,847.16,1484.88,9.57,-0.16,2.75,
Team1,8.84,847.16,1484.88,9.73,0.12,2.55,
Team1,8.83,847.15,1484.93,9.85,-0.71,3.06,
Team1,8.83,847.15,1484.93,9.57,-0.43,2.90,
Team1,8.83,847.15,1484.96,10.04,-0.75,2.67,
Team1,8.83,847.15,1484.98,7.96,-0.12,2.31,
Team1,8.82,847.15,1484.95,9.38,-0.24,3.06,
Team1,8.82,847.15,1484.96,9.61,-0.35,3.49,
Team1,8.82,847.14,1485.00,9.81,0.16,3.49,
Team1,8.81,847.14,1485.02,9.65,0.31,3.49,
Team1,8.81,847.15,1484.98,7.34,-3.06,3.49,
Team1,8.81,847.16,1484.89,9.45,-0.75,3.41,
Team1,8.80,847.15,1484.92,8.98,-0.20,4.90,
Team1,8.80,847.16,1484.89,9.57,-0.24,4.55,
Team1,8.80,847.15,1484.94,8.75,-1.10,3.37,
Team1,8.79,847.15,1484.94,8.94,-1.61,3.73,
Team1,8.79,847.14,1485.03,9.30,-1.41,3.61,
Team1,8.79,847.15,1484.98,9.69,-1.02,0.86,
Team1,8.78,847.15,1484.99,9.73,-1.65,1.06,
Team1,8.77,847.14,1485.05,9.77,-1.92,0.90,
Team1,8.77,847.14,1485.02,5.30,0.90,4.28,
Team1,8.76,847.14,1485.03,7.02,0.75,7.92,
Team1,8.76,847.15,1484.93,4.79,6.32,10.79,
Team1,8.75,847.15,1484.93,1.45,7.61,7.96,
Team1,8.75,847.16,1484.83,-0.59,7.41,5.26,
Team1,8.75,847.16,1484.81,1.14,8.79,7.10,
Team1,8.75,847.17,1484.76,-0.12,8.12,6.20,
Team1,8.74,847.17,1484.75,-0.24,11.96,4.24,
Team1,8.74,847.17,1484.75,-0.51,8.71,4.28,
Team1,8.74,847.18,1484.65,-0.47,8.59,4.31,
Team1,8.74,847.18,1484.62,-0.55,8.51,4.28,
Team1,8.73,847.19,1484.59,-0.75,8.67,4.16,
Team1,8.73,847.18,1484.61,-0.55,8.55,4.24,
Team1,8.72,847.18,1484.62,-0.39,8.47,4.31,
Team1,8.71,847.18,1484.68,-0.59,8.63,4.04,
Team1,8.70,847.18,1484.68,-0.55,8.59,4.04,
Team1,8.70,847.17,1484.71,-0.59,8.63,4.12,
Team1,8.69,847.18,1484.70,-0.63,8.75,4.51,
Team1,8.69,847.18,1484.66,-0.75,8.63,4.63,
Team1,8.69,847.17,1484.72,-0.55,8.51,4.67,
Team1,8.68,847.17,1484.72,-0.82,8.55,3.92,
Team1,8.68,847.18,1484.66,-0.63,8.63,4.24,
Team1,8.68,847.17,1484.71,-0.39,8.51,3.77,
Team1,8.67,847.18,1484.67,-0.59,8.51,4.43,
Team1,8.67,847.18,1484.68,-0.55,8.55,4.24,
Team1,8.66,847.18,1484.69,-0.55,8.71,4.28,
Team1,8.65,847.17,1484.75,-0.43,8.51,4.16,
Team1,8.64,847.16,1484.81,-0.59,8.55,4.24,
Team1,8.63,847.16,1484.86,-0.55,8.55,4.28,
Team1,8.63,847.16,1484.87,-0.51,8.75,3.80,
Team1,8.63,847.16,1484.86,-0.59,8.67,4.20,
Team1,8.62,847.16,1484.85,-0.63,8.55,4.20,
Team1,8.61,847.17,1484.79,-0.63,8.59,4.31,
Team1,8.60,847.16,1484.82,-0.59,8.59,4.31,
Team1,8.60,847.16,1484.87,-0.63,8.67,4.08,
Team1,8.59,847.15,1484.91,-0.63,8.67,3.65,
Team1,8.58,847.15,1484.94,-0.43,8.63,3.96,
Team1,8.57,847.15,1484.97,-0.75,8.67,4.35,
Team1,8.56,847.15,1484.95,-0.67,8.63,4.12,
Team1,8.56,847.15,1484.93,-0.71,8.63,3.92,
Team1,8.55,847.15,1484.92,-0.75,8.67,4.04,
Team1,8.55,847.15,1484.91,-0.59,8.51,4.08,
Team1,8.54,847.15,1484.93,-0.55,8.67,4.24,
Team1,8.54,847.16,1484.88,-0.67,8.75,4.39,
Team1,8.53,847.15,1484.92,-0.59,8.67,4.24,
Team1,8.53,847.15,1484.97,-0.71,8.71,4.28,
